Earned Leaves,Earned Leaves,
Earned Leaves are allocated as per the configured frequency via scheduler.,Earned Leaves are allocated as per the configured frequency via scheduler.,
Earned Leaves are auto-allocated via scheduler based on the annual allocation set in the Leave Policy: {0},Earned Leaves are auto-allocated via scheduler based on the annual allocation set in the Leave Policy: {0},
Earned Leaves are leaves earned by an Employee after working with the company for a certain amount of time. Enabling this will allocate leaves on pro-rata basis by automatically updating Leave Allocation for leaves of this type at intervals set by 'Earned Leave Frequency.,Earned Leaves are leaves earned by an Employee after working with the company for a certain amount of time. Enabling this will allocate leaves on pro-rata basis by automatically updating Leave Allocation for leaves of this type at intervals set by 'Earned Leave Frequency.,
Earning,Earning,
Earning Arrears,Earning Arrears,
Earning Component,Earning Component,
Earning Salary Component is required for Employee Referral Bonus.,Earning Salary Component is required for Employee Referral Bonus.,
Earnings,Earnings,
Earnings & Deductions,Earnings & Deductions,
Edit,編集,
Effective From,Effective From,
Effective To,Effective To,
Effective from,Effective from,
Email,メール,
Email Address,Email Address,
Email ID,Email ID,
Email Salary Slip to Employee,Email Salary Slip to Employee,
Email Salary Slips,Email Salary Slips,
Email Sent To,Email Sent To,
Email Template,メールテンプレート,
Email sent to {0},Email sent to {0},
Emails salary slip to employee based on preferred email selected in Employee,Emails salary slip to employee based on preferred email selected in Employee,
Employee,Employee,
Employee A/C Number,Employee A/C Number,
Employee Advance,Employee Advance,
Employee Advance Account,Employee Advance Account,
Employee Advance Balance,Employee Advance Balance,
Employee Advance Summary,Employee Advance Summary,
Employee Advances,Employee Advances,
Employee Attendance Tool,Employee Attendance Tool,
Employee Benefit Application,Employee Benefit Application,
Employee Benefit Application Detail,Employee Benefit Application詳細,
Employee Benefit Claim,Employee Benefit Claim,
Employee Benefit Detail,Employee Benefit詳細,
Employee Benefit Ledger,Employee Benefit Ledger,
Employee Benefits,Employee Benefits,
Employee Boarding Activity,Employee Boarding Activity,
Employee Checkin,Employee Checkin,
Employee Company,Employee Company,
Employee Cost Center,Employee Cost Center,
Employee Details,Employee詳細,
Employee Emails,Employee Emails,
Employee Exit,Employee Exit,
Employee Exit Settings,Employee Exit設定,
Employee Exits,Employee Exits,
Employee Feedback Criteria,Employee Feedback Criteria,
Employee Feedback Rating,Employee Feedback Rating,
Employee Grade,Employee Grade,
Employee Grievance,Employee Grievance,
Employee Health Insurance,Employee Health Insurance,
Employee Image,Employee Image,
Employee Incentive,Employee Incentive,
Employee Info,Employee Info,
Employee Loan,Employee Loan,
Employee Name,Employee名,
Employee Naming By,Employee Naming By,
Employee Number,Employee Number,
Employee Onboarding,入社手続き,
Employee Onboarding Template,Employee Onboardingテンプレート,
Employee Onboarding: {0} already exists for Job Applicant: {1},Employee Onboarding: {0} already exists for Job Applicant: {1},
Employee Other Income,Employee Other Income,
Employee Performance Feedback,Employee Performance Feedback,
Employee Promotion,Employee Promotion,
Employee Promotion Details,Employee Promotion詳細,
Employee Promotion cannot be submitted before Promotion Date,Employee Promotion cannot be submitted before Promotion Date,
Employee Property History,Employee Property History,
Employee Referral,Employee Referral,
Employee Referral {0} already exists for email: {1},Employee Referral {0} already exists for email: {1},
Employee Referral {0} is not applicable for referral bonus.,Employee Referral {0} is not applicable for referral bonus.,
Employee Referrals,Employee Referrals,
Employee Retained,Employee Retained,
Employee Self Service,Employee Self Service,
Employee Separation,Employee Separation,
Employee Separation Template,Employee Separationテンプレート,
Employee Settings,Employee設定,
Employee Skill,Employee Skill,
Employee Skill Map,Employee Skill Map,
Employee Skills,Employee Skills,
Employee Status,Employee Status,
Employee Tax Exemption Category,Employee Tax Exemption Category,
Employee Tax Exemption Declaration,Employee Tax Exemption Declaration,
Employee Tax Exemption Declaration Category,Employee Tax Exemption Declaration Category,
Employee Tax Exemption Proof Submission,Employee Tax Exemption Proof Submission,
Employee Tax Exemption Proof Submission Detail,Employee Tax Exemption Proof Submission詳細,
Employee Tax Exemption Sub Category,Employee Tax Exemption Sub Category,
Employee Training,Employee Training,
Employee Transfer,Employee Transfer,
Employee Transfer Detail,Employee Transfer詳細,
Employee Transfer Details,Employee Transfer詳細,
Employee Transfer cannot be submitted before Transfer Date,Employee Transfer cannot be submitted before Transfer Date,
Employee advance account {0} should be of type {1}.,Employee advance account {0} should be of type {1}.,
"Employee can be named by Employee ID if you assign one, or via Naming Series. Select your preference here.","Employee can be named by Employee ID if you assign one, or via Naming Series. Select your preference here.",
Employee name,Employee name,
Employee records are created using the selected option,Employee records are created using the selected option,
Employee was marked Absent due to missing Employee Checkins.,Employee was marked Absent due to missing Employee Checkins.,
Employee was marked Absent for not meeting the working hours threshold.,Employee was marked Absent for not meeting the working hours threshold.,
Employee was marked Absent for other half due to missing Employee Checkins.,Employee was marked Absent for other half due to missing Employee Checkins.,
Employee {0} : {1},Employee {0} : {1},
Employee {0} already has an Attendance Request {1} that overlaps with this period,Employee {0} already has an Attendance Request {1} that overlaps with this period,
Employee {0} already has an active Shift {1}: {2} that overlaps within this period.,Employee {0} already has an active Shift {1}: {2} that overlaps within this period.,
Employee {0} already submitted an application {1} for the payroll period {2},Employee {0} already submitted an application {1} for the payroll period {2},
Employee {0} has already applied for Shift {1}: {2} that overlaps within this period,Employee {0} has already applied for Shift {1}: {2} that overlaps within this period,
Employee {0} has already applied for {1} between {2} and {3} : {4},Employee {0} has already applied for {1} between {2} and {3} : {4},
"Employee {0} has already claimed the benefit '{1}' for {2} ({3}).<br>To prevent overpayments, only one claim per benefit type is allowed in each payroll cycle.","Employee {0} has already claimed the benefit '{1}' for {2} ({3}).<br>To prevent overpayments, only one claim per benefit type is allowed in each payroll cycle.",
Employee {0} is not active or does not exist,Employee {0} is not active or does not exist,
Employee {0} is on Leave on {1},Employee {0} is on Leave on {1},
Employee {0} not found in Training Event Participants.,Employee {0} not found in Training Event Participants.,
Employee {0} on Half day on {1},Employee {0} on Half day on {1},
Employee {0} relieved on {1} must be set as 'Left',Employee {0} relieved on {1} must be set as 'Left',
Employee: {0} have to complete minimum {1} years for gratuity,Employee: {0} have to complete minimum {1} years for gratuity,
Employees,Employees,
Employees HTML,Employees HTML,
Employees cannot give feedback to themselves. Use {0} instead: {1},Employees cannot give feedback to themselves. Use {0} instead: {1},
Employees on Half Day HTML,Employees on Half Day HTML,
Employees will miss holiday reminders from {} until {}. <br> Do you want to proceed with this change?,Employees will miss holiday reminders from {} until {}. <br> Do you want to proceed with this change?,
Employees without Feedback: {0},Employees without Feedback: {0},
Employees without Goals: {0},Employees without Goals: {0},
Employees working on a holiday,Employees working on a holiday,
Employment Type,Employment種類,
EmptyState,EmptyState,
Enable Auto Attendance,Enable Auto Attendance,
Enable Early Exit Marking,Enable Early Exit Marking,
Enable Late Entry Marking,Enable Late Entry Marking,
"Enable this to use a specific multiplier for public holidays. If unchecked, the standard multiplier will be used instead.","Enable this to use a specific multiplier for public holidays. If unchecked, the standard multiplier will be used instead.",
"Enable this to use a specific multiplier for weekends. If unchecked, the standard multiplier will be used instead.","Enable this to use a specific multiplier for weekends. If unchecked, the standard multiplier will be used instead.",
Enabled,有効,
Enabled only for Employee Benefit components from Salary Structure Assignment,Enabled only for Employee Benefit components from Salary Structure Assignment,
Encashment,Encashment,
Encashment Amount,Encashment Amount,
Encashment Date,Encashment Date,
Encashment Days,Encashment Days,
Encashment Days cannot exceed {0} {1} as per Leave Type settings,Encashment Days cannot exceed {0} {1} as per Leave Type settings,
Encashment Limit Applied,Encashment Limit Applied,
Encrypt Salary Slips in Emails,Encrypt Salary Slips in Emails,
End,終了,
End Date,End Date,
End Date cannot be before Start Date,End Date cannot be before Start Date,
End Time,End Time,
End date: {0},End date: {0},
End time cannot be before start time,End time cannot be before start time,
Enter Interview Round,Enter Interview Round,
Enter a non-zero value to adjust.,Enter a non-zero value to adjust.,
Enter the Standard Working Hours for a normal work day. These hours will be used in calculations of reports such as Employee Hours Utilization and Project Profitability analysis.,Enter the Standard Working Hours for a normal work day. These hours will be used in calculations of reports such as Employee Hours Utilization and Project Profitability analysis.,
Enter the number of Leave Without Pay (LWP) days you want to reverse. This value cannot exceed the total LWP days recorded for the selected month,Enter the number of Leave Without Pay (LWP) days you want to reverse. This value cannot exceed the total LWP days recorded for the selected month,
Enter the number of leaves you want to allocate for the period.,Enter the number of leaves you want to allocate for the period.,
Enter yearly benefit amounts,Enter yearly benefit amounts,
Error,エラー,
Error Log,Error Log,
Error Message,Error Message,
Error downloading PDF,Error downloading PDF,
Error in formula or condition,Error in formula or condition,
Error in formula or condition: {0} in Income Tax Slab,Error in formula or condition: {0} in Income Tax Slab,
Error in some rows,Error in some rows,
Error while evaluating the {doctype} {doclink} at row {row_id}. <br><br> <b>Error:</b> {error} <br><br> <b>Hint:</b> {description},Error while evaluating the {doctype} {doclink} at row {row_id}. <br><br> <b>Error:</b> {error} <br><br> <b>Hint:</b> {description},
Estimated Cost Per Position,Estimated Cost Per Position,
Evaluation,Evaluation,
Evaluation Date,Evaluation Date,
Evaluation Method cannot be changed as there are existing appraisals created for this cycle,Evaluation Method cannot be changed as there are existing appraisals created for this cycle,
Event Details,イベント詳細,
Event Link,Event Link,
Event Location,Event Location,
Event Name,イベント名,
Event Status,Event Status,
Every 2 Weeks,Every 2 Weeks,
Every 3 Weeks,Every 3 Weeks,
Every 4 Weeks,Every 4 Weeks,
Every Valid Check-in and Check-out,Every Valid Check-in and Check-out,
Every Week,Every Week,
"Everyone, let’s congratulate them on their work anniversary!","Everyone, let’s congratulate them on their work anniversary!",
"Everyone, let’s congratulate {0} on their birthday.","Everyone, let’s congratulate {0} on their birthday.",
Exam,Exam,
Exchange Gain/Loss,Exchange Gain/Loss,
Exchange Rate,Exchange Rate,
Exchange rate of Payment Entry against Employee Advance,Exchange rate of Payment Entry against Employee Advance,
Exclude Holidays,Exclude Holidays,
Excluded {0} Non-Encashable Leaves for {1},Excluded {0} Non-Encashable Leaves for {1},
Exempted from Income Tax,Exempted from Income Tax,
Exemption Category,Exemption Category,
Exemption Proofs,Exemption Proofs,
Exemption Sub Category,Exemption Sub Category,
Existing Record,Existing Record,
Existing Shift Assignments,Existing Shift Assignments,
Exit Confirmed,Exit Confirmed,
Exit Details,終了詳細,
Exit Interview,Exit Interview,
Exit Interview Pending,Exit Interview Pending,
Exit Interview Summary,Exit Interview Summary,
Exit Interview {0} already exists for Employee: {1},Exit Interview {0} already exists for Employee: {1},
Exit Questionnaire,Exit Questionnaire,
Exit Questionnaire Notification,Exit Questionnaire Notification,
Exit Questionnaire Notification Template,Exit Questionnaire Notificationテンプレート,
Exit Questionnaire Pending,Exit Questionnaire Pending,
Exit Questionnaire Web Form,Exit Questionnaire Web Form,
Expand All,Expand All,
Expected Average Rating,Expected Average Rating,
Expected By,Expected By,
Expected Compensation,Expected Compensation,
Expected Skill Set,Expected Skill Set,
Expected Skillset,Expected Skillset,
Expense,経費,
Expense Account,Expense Account,
Expense Approver,Expense Approver,
Expense Approver Mandatory In Expense Claim,Expense Approver Mandatory In Expense Claim,
Expense Claim,経費精算,
Expense Claim Account,Expense Claim Account,
Expense Claim Advance,Expense Claim Advance,
Expense Claim Detail,Expense Claim詳細,
Expense Claim Summary,Expense Claim Summary,
Expense Claim Type,Expense Claim種類,
Expense Claim for Vehicle Log {0},Expense Claim for Vehicle Log {0},
Expense Claim {0} already exists for the Vehicle Log,Expense Claim {0} already exists for the Vehicle Log,
Expense Claims,Expense Claims,
Expense Date,Expense Date,
Expense Proof,Expense Proof,
Expense Taxes and Charges,Expense Taxes and Charges,
Expense Type,経費種類,
Expenses,経費,
Expenses & Advances,Expenses & Advances,
Expenses Settings,経費設定,
Expire Allocation,Expire Allocation,
Expire Carry Forwarded Leaves (Days),Expire Carry Forwarded Leaves (Days),
Expire Leaves,Expire Leaves,
Expired,期限切れ,
Expired Leave(s),Expired Leave(s),
Expired Leaves,Expired Leaves,
Explanation,Explanation,
Export,エクスポート,
Exporting...,Exporting...,
Failed,Failed,
Failed to create/submit {0} for employees:,Failed to create/submit {0} for employees:,
Failed to delete defaults for country {0}.,Failed to delete defaults for country {0}.,
Failed to download PDF: {0},Failed to download PDF: {0},
Failed to send the Interview Reschedule notification. Please configure your email account.,Failed to send the Interview Reschedule notification. Please configure your email account.,
Failed to setup defaults for country {0}.,Failed to setup defaults for country {0}.,
Failed to submit some leave policy assignments:,Failed to submit some leave policy assignments:,
Failed to update the Job Applicant status,Failed to update the Job Applicant status,
Failed to {0} {1} for employees:,Failed to {0} {1} for employees:,
Failure,失敗,
Failure Details,失敗詳細,
Failure Reason,Failure Reason,
Failure of Automatic Allocation of Earned Leaves,Failure of Automatic Allocation of Earned Leaves,
Feb,Feb,
Feedback,フィードバック,
Feedback Count,Feedback Count,
Feedback HTML,Feedback HTML,
Feedback Ratings,Feedback Ratings,
Feedback Reminder Notification Template,Feedback Reminder Notificationテンプレート,
Feedback Score,Feedback Score,
Feedback Submitted,Feedback Submitted,
Feedback Summary,Feedback Summary,
Feedback already submitted for the Interview {0}. Please cancel the previous Interview Feedback {1} to continue.,Feedback already submitted for the Interview {0}. Please cancel the previous Interview Feedback {1} to continue.,
Feedback cannot be recorded for an absent Employee.,Feedback cannot be recorded for an absent Employee.,
Feedback {0} added successfully,Feedback {0} added successfully,
Fetch Geolocation,Fetch Geolocation,
Fetch Overtime Details,Fetch Overtime詳細,
Fetch Shift,Fetch Shift,
Fetch Shifts,Fetch Shifts,
Fetching Employees,Fetching Employees,
Fetching Shift,Fetching Shift,
Fetching your geolocation,Fetching your geolocation,
Field Name,フィールド名,
File Preview,File Preview,
Fill the form and save it,Fill the form and save it,
Filled,入力済,
Filter Based On,Filter Based On,
Filter Employees,Filter Employees,
Filter List,フィルターリスト,
Filter by Shift,Filter by Shift,
Filters,フィルター,
Final Decision,Final Decision,
Final Score,Final Score,
Final Score Formula,Final Score Formula,
First Check-in and Last Check-out,First Check-in and Last Check-out,
First Day,First Day,
Fiscal Year,Fiscal Year,
Fiscal Year {0} not found,Fiscal Year {0}が見つかりません,
Fixed Hourly Rate,Fixed Hourly Rate,
Fleet Manager,Fleet Manager,
Flexible Benefit,Flexible Benefit,
Flexible Benefits,Flexible Benefits,
Flexible Component,Flexible Component,
Flight,Flight,
FnF Pending,FnF Pending,
Follow via Email,Follow via Email,
Food,Food,
For Employee,For Employee,
"For a day of leave taken, if you still pay (say) 50% of the daily salary, then enter 0.50 in this field.","For a day of leave taken, if you still pay (say) 50% of the daily salary, then enter 0.50 in this field.",
Formula,数式,
Fortnightly,Fortnightly,
Fraction of Daily Salary for Half Day,Fraction of Daily Salary for Half Day,
Fraction of Daily Salary per Leave,Fraction of Daily Salary per Leave,
Fractional Cost,Fractional Cost,
Frappe HR,Frappe HR,
Frappe Support,Frappeサポート,
Frequency,頻度,
Friday,金曜日,
From,から,
From Amount,From Amount,
From Date,From Date,
From Date cannot be greater than To Date,From Date cannot be greater than To Date,
From Date must come before To Date,From Date must come before To Date,
From Date {0} cannot be after Payroll Period end date {1},From Date {0} cannot be after Payroll Period end date {1},
From Date {0} cannot be after employee's relieving Date {1},From Date {0} cannot be after employee's relieving Date {1},
From Date {0} cannot be before Payroll Period start date {1},From Date {0} cannot be before Payroll Period start date {1},
From Date {0} cannot be before employee's joining Date {1},From Date {0} cannot be before employee's joining Date {1},
From Employee,From Employee,
From Time,From Time,
From User,From User,
From and to dates are madatory for recurring type additional salaries.,From and to dates are madatory for recurring type additional salaries.,
From date can not be less than employee's joining date,From date can not be less than employee's joining date,
From date can not be less than employee's joining date.,From date can not be less than employee's joining date.,
"From here, you can enable encashment for the balance leaves.","From here, you can enable encashment for the balance leaves.",
From {0} to {1},From {0} to {1},
From(Year),From(Year),
Fuchsia,Fuchsia,
Fuel Expense,Fuel Expense,
Fuel Expenses,Fuel Expenses,
Fuel Price,Fuel Price,
Fuel Qty,Fuel Qty,
Full Name,Full名,
Full and Final Asset,Full and Final Asset,
Full and Final Outstanding Statement,Full and Final Outstanding Statement,
Full and Final Statement,Full and Final Statement,
Full-time,Full-time,
Fully Sponsored,Fully Sponsored,
Funded Amount,Funded Amount,
Future Income Tax,Future Income Tax,
Future dates not allowed,Future dates not allowed,
Gain Loss Account,Gain Loss Account,
Gender,Gender,
Geolocation,Geolocation,
Geolocation Error,Geolocation Error,
Geolocation is not supported by your current browser,Geolocation is not supported by your current browser,
Get Details From Declaration,Get Details From Declaration,
Get Employees,Get Employees,
Get Job Requisitions,Get Job Requisitions,
Get Template,Getテンプレート,
Get the app on your device for easy access & a better experience!,Get the app on your device for easy access & a better experience!,
Get the app on your iPhone for easy access & a better experience,Get the app on your iPhone for easy access & a better experience,
Gluten Free,Gluten Free,
Go to Login,Go to Login,
Goal,Goal,
Goal Completion (%),Goal Completion (%),
Goal Score,Goal Score,
Goal Score (%),Goal Score (%),
Goal Score (weighted),Goal Score (weighted),
Goal progress percentage cannot be more than 100.,Goal progress percentage cannot be more than 100.,
Goal should be aligned with the same KRA as its parent goal.,Goal should be aligned with the same KRA as its parent goal.,
Goal should be owned by the same employee as its parent goal.,Goal should be owned by the same employee as its parent goal.,
Goal should belong to the same Appraisal Cycle as its parent goal.,Goal should belong to the same Appraisal Cycle as its parent goal.,
Goal updated successfully,Goal updated successfully,
Goals,目標,
Goals updated successfully,Goals updated successfully,
Grade,Grade,
Grand Total,Grand Total,
Grand Total (Company Currency),Grand Total (Company Currency),
Gratuity,Gratuity,
Gratuity Applicable Component,Gratuity Applicable Component,
Gratuity Rule,Gratuity Rule,
Gratuity Rule Slab,Gratuity Rule Slab,
Green,緑,
Grievance Against,Grievance Against,
Grievance Against Party,Grievance Against Party,
Grievance Details,Grievance詳細,
Grievance Type,Grievance種類,
Gross Earnings,Gross Earnings,
Gross Pay,Gross Pay,
Gross Pay (Company Currency),Gross Pay (Company Currency),
Gross Year To Date,Gross Year To Date,
Gross Year To Date(Company Currency),Gross Year To Date(Company Currency),
Group,グループ,
Group By,Group By,
Group goal's progress is auto-calculated based on the child goals.,Group goal's progress is auto-calculated based on the child goals.,
HR,HR,
HR & Payroll,HR & Payroll,
HR & Payroll Settings,HR & Payroll設定,
HR Manager,HR Manager,
HR Settings,HR設定,
HR User,HR User,
HR-ADS-.YY.-.MM.-,HR-ADS-.YY.-.MM.-,
HR-APR-.YYYY.-,HR-APR-.YYYY.-,
HR-ATT-.YYYY.-,HR-ATT-.YYYY.-,
HR-EAD-.YYYY.-,HR-EAD-.YYYY.-,
HR-EXIT-INT-,HR-EXIT-INT-,
HR-EXP-.YYYY.-,HR-EXP-.YYYY.-,
HR-HIREQ-,HR-HIREQ-,
HR-HLA-.YYYY.-,HR-HLA-.YYYY.-,
HR-LAD-.YYYY.-,HR-LAD-.YYYY.-,
HR-LAL-.YYYY.-,HR-LAL-.YYYY.-,
HR-LAP-.YYYY.-,HR-LAP-.YYYY.-,
HR-VLOG-.YYYY.-,HR-VLOG-.YYYY.-,
HRA Exemption,HRA Exemption,
HRA as per Salary Structure,HRA as per Salary Structure,
HRMS,HRMS,
Half Day,Half Day,
Half Day Date,Half Day Date,
Half Day Date is mandatory,Half Day Dateは必須です,
Half Day Date should be between From Date and To Date,Half Day Date should be between From Date and To Date,
Half Day Date should be in between Work From Date and Work End Date,Half Day Date should be in between Work From Date and Work End Date,
Half Day Marked Employee Header,Half Day Marked Employee Header,
Half Day Records,Half Day Records,
Half Yearly,Half Yearly,
Half day date should be in between from date and to date,Half day date should be in between from date and to date,
Half-Yearly,Half-Yearly,
Has Certificate,Has Certificate,
Health Insurance,Health Insurance,
Health Insurance Name,Health Insurance名,
Health Insurance No,Health Insurance No,
Health Insurance Provider,Health Insurance Provider,
Hello,Hello,
Help,ヘルプ,
Hey {}! This email is to remind you about the upcoming holidays.,Hey {}! This email is to remind you about the upcoming holidays.,
Hiring Count,Hiring Count,
Hiring Settings,Hiring設定,
Hold,Hold,
Holiday,休日,
Holiday List,休日リスト,
Holiday List Assignment,Holiday List Assignment,
Holiday List Assignment for {0} already exists for date {1}: {2},Holiday List Assignment for {0} already exists for date {1}: {2},
Holiday List End,Holiday List End,
Holiday List Start,Holiday List Start,
Holiday List for Optional Leave,Holiday List for Optional Leave,
Holidays,休日,
Holidays this Month.,Holidays this Month.,
Holidays this Week.,Holidays this Week.,
Home,ホーム,
Horizontal Break,Horizontal Break,
Hour Rate,Hour Rate,
Hour Rate (Company Currency),Hour Rate (Company Currency),
Hourly Rate,Hourly Rate,
Hours,時間,
House Rent Payment Amount,House Rent Payment Amount,
House rent paid days overlapping with {0},House rent paid days overlapping with {0},
House rented dates required for exemption calculation,House rented dates required for exemption calculation,
House rented dates should be atleast 15 days apart,House rented dates should be atleast 15 days apart,
IFSC,IFSC,
IFSC Code,IFSC Code,
IN,IN,
Identification Document Number,Identification Document Number,
Identification Document Type,Identification Document種類,
"If checked, Payroll Payable will be booked against each employee","If checked, Payroll Payable will be booked against each employee",
"If checked, flexible benefits are considered only if benefit application exists","If checked, flexible benefits are considered only if benefit application exists",
"If checked, hides and disables Rounded Total field in Salary Slips","If checked, hides and disables Rounded Total field in Salary Slips",
"If checked, overtime slip creation can be handled as part of payroll processing","If checked, overtime slip creation can be handled as part of payroll processing",
"If checked, the full amount will be deducted from taxable income before calculating income tax without any declaration or proof submission.","If checked, the full amount will be deducted from taxable income before calculating income tax without any declaration or proof submission.",
"If enabled, Tax Exemption Declaration will be considered for income tax calculation.","If enabled, Tax Exemption Declaration will be considered for income tax calculation.",
"If enabled, auto attendance will be marked on holidays if Employee Checkins exist","If enabled, auto attendance will be marked on holidays if Employee Checkins exist",
"If enabled, deducts payment days for absent attendance on holidays. By default, holidays are considered as paid","If enabled, deducts payment days for absent attendance on holidays. By default, holidays are considered as paid",
"If enabled, the amount will be excluded from accounting entries during Journal Entry creation.","If enabled, the amount will be excluded from accounting entries during Journal Entry creation.",
"If enabled, the component will be considered as a tax component and the amount will be auto-calculated as per the configured income tax slabs","If enabled, the component will be considered as a tax component and the amount will be auto-calculated as per the configured income tax slabs",
"If enabled, the component will be considered in the Income Tax Deductions report","If enabled, the component will be considered in the Income Tax Deductions report",
"If enabled, the component will not be displayed in the salary slip if the amount is zero","If enabled, the component will not be displayed in the salary slip if the amount is zero",
"If enabled, the total no. of applications received for this opening will be displayed on the website","If enabled, the total no. of applications received for this opening will be displayed on the website",
"If enabled, this component allows to accrue amounts without adding them to earnings. The accrued balance is tracked in the Employee Benefit Ledger and can be paid out later as needed.","If enabled, this component allows to accrue amounts without adding them to earnings. The accrued balance is tracked in the Employee Benefit Ledger and can be paid out later as needed.",
"If enabled, this component will be included in arrear calculations","If enabled, this component will be included in arrear calculations",
"If enabled, total no. of working days will include holidays, and this will reduce the value of Salary Per Day","If enabled, total no. of working days will include holidays, and this will reduce the value of Salary Per Day",
"If greater than zero, this sets the maximum benefit amount assignable to any employee","If greater than zero, this sets the maximum benefit amount assignable to any employee",
"If not checked, the list will have to be added to each Department where it has to be applied.","If not checked, the list will have to be added to each Department where it has to be applied.",
"If set, the job opening will be closed automatically after this date","If set, the job opening will be closed automatically after this date",
"If you are using loans in salary slips, please install the {0} app from Frappe Cloud Marketplace or GitHub to continue using loan integration with payroll.","If you are using loans in salary slips, please install the {0} app from Frappe Cloud Marketplace or GitHub to continue using loan integration with payroll.",
Import Attendance,Import Attendance,
Import Log,Import Log,
Import Successful,Import Successful,
Importing {0} of {1},Importing {0} of {1},
In Process,In Process,
In Progress,In Progress,
In Time,In Time,
"In case of any error during this background process, the system will add a comment about the error on this Payroll Entry and revert to the Submitted status","In case of any error during this background process, the system will add a comment about the error on this Payroll Entry and revert to the Submitted status",
Inactive,Inactive,
Incentive,Incentive,
Incentive Amount,Incentive Amount,
Incentives,Incentives,
Include Company Descendants,Include Company Descendants,
Include Holidays,Include Holidays,
Include holidays in Total no. of Working Days,Include holidays in Total no. of Working Days,
Include holidays within leaves as leaves,Include holidays within leaves as leaves,
Income Source,Income Source,
Income Tax Amount,Income Tax Amount,
Income Tax Breakup,Income Tax Breakup,
Income Tax Component,Income Tax Component,
Income Tax Computation,Income Tax Computation,
Income Tax Deducted Till Date,Income Tax Deducted Till Date,
Income Tax Deductions,Income Tax Deductions,
Income Tax Slab,Income Tax Slab,
Income Tax Slab Other Charges,Income Tax Slab Other Charges,
Income Tax Slab is mandatory since the Salary Structure {0} has a tax component {1},Income Tax Slab is mandatory since the Salary Structure {0} has a tax component {1},
Income Tax Slab must be effective on or before Payroll Period Start Date: {0},Income Tax Slab must be effective on or before Payroll Period Start Date: {0},
Income Tax Slab not set in Salary Structure Assignment: {0},Income Tax Slab not set in Salary Structure Assignment: {0},
Income Tax Slab: {0} is disabled,Income Tax Slab: {0} is disabled,
Income from Other Sources,Income from Other Sources,
Incorrect Weightage Allocation,Incorrect Weightage Allocation,
"Indicates the number of leaves that cannot be encashed from the leave balance. E.g. with a leave balance of 10 and 4 Non-Encashable Leaves, you can encash 6, while the remaining 4 can be carried forward or expired","Indicates the number of leaves that cannot be encashed from the leave balance. E.g. with a leave balance of 10 and 4 Non-Encashable Leaves, you can encash 6, while the remaining 4 can be carried forward or expired",
Inspection,Inspection,
Install,Install,
Install Frappe HR,Install Frappe HR,
Insufficient Balance,Insufficient Balance,
Insufficient leave balance for Leave Type {0},Insufficient leave balance for Leave Type {0},
Interest,Interest,
Interest Amount,Interest Amount,
Interest Income Account,Interest Income Account,
Intermediate,Intermediate,
Intern,Intern,
International,International,
Internet,Internet,
Interview,面接,
Interview Detail,Interview詳細,
Interview Details,Interview詳細,
Interview Feedback,Interview Feedback,
Interview Feedback Reminder,Interview Feedback Reminder,
Interview Feedback {0} submitted successfully,Interview Feedback {0} submitted successfully,
Interview Not Rescheduled,Interview Not Rescheduled,
Interview Reminder,Interview Reminder,
Interview Reminder Notification Template,Interview Reminder Notificationテンプレート,
Interview Rescheduled successfully,Interview Rescheduled successfully,
Interview Round,Interview Round,
Interview Round {0} is only applicable for the Designation {1},Interview Round {0} is only applicable for the Designation {1},
Interview Round {0} is only for Designation {1}. Job Applicant has applied for the role {2},Interview Round {0} is only for Designation {1}. Job Applicant has applied for the role {2},
Interview Scheduled Date,Interview Scheduled Date,
Interview Status,Interview Status,
Interview Summary,Interview Summary,
Interview Type,Interview種類,
Interview: {0} Rescheduled,Interview: {0} Rescheduled,
Interviewer,Interviewer,
Interviewers,Interviewers,
Introduction,Introduction,
Invalid,無効,
Invalid Accrual Component,無効なAccrual Component,
Invalid Action,無効なアクション,
Invalid Additional Salary,無効なAdditional Salary,
Invalid Arrear Component,無効なArrear Component,
Invalid Benefit Amounts,無効なBenefit Amounts,
Invalid Cost Center,無効なコストセンター,
Invalid Dates,無効なDates,
Invalid LWP Days Reversed,無効なLWP Days Reversed,
Invalid Leave Ledger Entry,無効なLeave Ledger Entry,
Invalid Payroll Payable Account. The account currency must be {0} or {1},無効なPayroll Payable Account. The account currency must be {0} or {1},
Invalid Shift Times,無効なShift Times,
Invalid parameters provided. Please pass the required arguments.,無効なparameters provided. Please pass the required arguments,
Investigated,Investigated,
Investigation Details,Investigation詳細,
Invited,招待済,
Invoice Ref,Invoice Ref,
Is Active,Is Active,
Is Allocated,Is Allocated,
Is Applicable for Referral Bonus,Is Applicable for Referral Bonus,
Is Carry Forward,Is Carry Forward,
Is Compensatory,Is Compensatory,
Is Compensatory Leave,Is Compensatory Leave,
Is Default,Is Default,
Is Earned Leave,Is Earned Leave,
Is Expired,Is Expired,
Is Flexible Benefit,Is Flexible Benefit,
Is Group,Is Group,
Is Income Tax Component,Is Income Tax Component,
Is Leave Without Pay,Is Leave Without Pay,
Is Mandatory,Is Mandatory,
Is Optional Leave,Is Optional Leave,
Is Paid,Is Paid,
Is Partially Paid Leave,Is Partially Paid Leave,
Is Recurring,Is Recurring,
Is Recurring Additional Salary,Is Recurring Additional Salary,
