Cannot delete {0},Cannot delete {0},
Cannot delete {0} as it has child nodes,Cannot delete {0} as it has child nodes,
Cannot edit Standard Dashboards,Cannot edit Standard Dashboards,
"Cannot edit Standard Notification. To edit, please disable this and duplicate it","Cannot edit Standard Notification. To edit, please disable this and duplicate it",
Cannot edit Standard charts,Cannot edit Standard charts,
Cannot edit a standard report. Please duplicate and create a new report,Cannot edit a standard report. Please duplicate and create a new report,
Cannot edit cancelled document,Cannot edit cancelled document,
Cannot edit filters for standard charts,Cannot edit filters for standard charts,
Cannot edit filters for standard number cards,Cannot edit filters for standard number cards,
Cannot edit standard fields,Cannot edit standard fields,
Cannot enable {0} for a non-submittable doctype,Cannot enable {0} for a non-submittable doctype,
Cannot find file {} on disk,Cannot find file {} on disk,
Cannot get file contents of a Folder,Cannot get file contents of a Folder,
Cannot have multiple printers mapped to a single print format.,Cannot have multiple printers mapped to a single print format.,
Cannot import table with more than 5000 rows.,Cannot import table with more than 5000 rows.,
Cannot link cancelled document: {0},Cannot link cancelled document: {0},
Cannot map because following condition fails:,Cannot map because following condition fails:,
Cannot match column {0} with any field,Cannot match column {0} with any field,
Cannot move row,Cannot move row,
Cannot remove ID field,Cannot remove ID field,
Cannot set 'Report' permission if 'Only If Creator' permission is set,Cannot set 'Report' permission if 'Only If Creator' permission is set,
Cannot set Notification with event {0} on Document Type {1},Cannot set Notification with event {0} on Document Type {1},
Cannot share {0} with submit permission as the doctype {1} is not submittable,Cannot share {0} with submit permission as the doctype {1} is not submittable,
Cannot submit {0}.,Cannot submit {0}.,
Cannot update {0},Cannot update {0},
Cannot use sub-query here.,Cannot use sub-query here.,
Cannot use {0} in order/group by,Cannot use {0} in order/group by,
Cannot {0} {1}.,Cannot {0} {1}.,
Capitalization doesn't help very much.,Capitalization doesn't help very much.,
Capture,キャプチャ,
Card,カード,
Card Break,Card Break,
Card Label,Card Label,
Card Links,Card Links,
Cards,カード,
Category,カテゴリ,
Category Description,Category Description,
Category Name,カテゴリ名,
Center,中央,
Change,変更,
Change Image,Change Image,
Change Label (via Custom Translation),Change Label (via Custom Translation),
Change Letter Head,Change Letter Head,
Change Password,Change Password,
Change Print Format,Change Print Format,
Change User,Change User,
Changed at,Changed at,
Changed by,Changed by,
Changelog Feed,Changelog Feed,
Changes,変更,
Changing any setting will reflect on all the email accounts associated with this domain.,Changing any setting will reflect on all the email accounts associated with this domain.,
Changing rounding method on site with data can result in unexpected behaviour.,Changing rounding method on site with data can result in unexpected behaviour.,
Channel,チャンネル,
Chart,Chart,
Chart Configuration,Chart Configuration,
Chart Name,Chart名,
Chart Options,Chart Options,
Chart Source,Chart Source,
Chart Type,Chart種類,
Charts,チャート,
Chat,チャット,
Check,Check,
Check Request URL,Check Request URL,
"Check columns to select, drag to set order.","Check columns to select, drag to set order.",
Check the Error Log for more information: {0},Check the Error Log for more information: {0},
Check this if the Update Value is a formula or expression (e.g. doc.amount * 2). Leave unchecked for plain text values.,Check this if the Update Value is a formula or expression (e.g. doc.amount * 2). Leave unchecked for plain text values.,
Check this if you don't want users to sign up for an account on your site. Users won't get desk access unless you explicitly provide it.,Check this if you don't want users to sign up for an account on your site. Users won't get desk access unless you explicitly provide it.,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,Check this if you want to force the user to select a series before saving. There will be no default if you check this.,
"Check to display the full numeric value (e.g., 1,234,567 instead of 1.2M).","Check to display the full numeric value (e.g., 1,234,567 instead of 1.2M).",
Checking one moment,Checking one moment,
"Checking this will enable tracking page views for blogs, web pages, etc.","Checking this will enable tracking page views for blogs, web pages, etc.",
Checking this will hide custom doctypes and reports cards in Links section,Checking this will hide custom doctypes and reports cards in Links section,
Checking this will publish the page on your website and it'll be visible to everyone.,Checking this will publish the page on your website and it'll be visible to everyone.,
Checking this will show a text area where you can write custom javascript that will run on this page.,Checking this will show a text area where you can write custom javascript that will run on this page.,
Child DocTypes are not allowed,Child DocTypes are not allowed,
Child Doctype,Child Doctype,
Child Item,Child Item,
Child Table {0} for field {1} must be virtual,Child Table {0} for field {1} must be virtual,
Child Tables are shown as a Grid in other DocTypes,Child Tables are shown as a Grid in other DocTypes,
Child query fields for '{0}' must be a list or tuple.,Child query fields for '{0}' must be a list or tuple.,
Choose Existing Card or create New Card,Choose Existing Card or create New Card,
Choose a block or continue typing,Choose a block or continue typing,
Choose a color,Choose a color,
Choose an icon,Choose an icon,
Choose authentication method to be used by all users,Choose authentication method to be used by all users,
City,City,
City/Town,City/Town,
Clear,Clear,
Clear & Add Template,Clear & Addテンプレート,
Clear & Add template,Clear & Add template,
Clear All,Clear All,
Clear Cache and Reload,Clear Cache and Reload,
Clear Error Logs,Clear Error Logs,
Clear Filters,Clear Filters,
Clear Logs After (days),Clear Logs After (days),
Clear User Permissions,Clear User Permissions,
Clear all filters,Clear all filters,
Clear the email message and add the template,Clear the email message and add the template,
"Clearing end date, as it cannot be in the past for published pages.","Clearing end date, as it cannot be in the past for published pages.",
Click On Customize to add your first widget,Click On Customize to add your first widget,
Click below to get started:,Click below to get started:,
Click here,Click here,
Click on a file to select it.,Click on a file to select it.,
Click on the button to log in to {0},Click on the button to log in to {0},
Click on the link below to approve the request,Click on the link below to approve the request,
Click on the link below to complete your registration and set a new password,Click on the link below to complete your registration and set a new password,
Click on the link below to download your data,Click on the link below to download your data,
Click on the link below to verify your request,Click on the link below to verify your request,
Click on {0} to generate Refresh Token.,Click on {0} to generate Refresh Token.,
Click table to edit,Click table to edit,
Click to Set Dynamic Filters,Click to Set Dynamic Filters,
Click to Set Filters,Click to Set Filters,
Click to sort by {0},Click to sort by {0},
Clicked,クリック済,
Client,クライアント,
Client Code,Client Code,
Client Credentials,Client Credentials,
Client ID,Client ID,
Client Id,Client Id,
Client Information,クライアント情報,
Client Metadata,Client Metadata,
Client Script,Client Script,
Client Secret,Client Secret,
Client Secret Basic,Client Secret Basic,
Client Secret Post,Client Secret Post,
Client URI,Client URI,
Client URLs,Client URLs,
Client script,Client script,
Close,Close,
Close Condition,Close Condition,
Close properties,Close properties,
Closed,Closed,
Cmd+Enter to add comment,Cmd+Enter to add comment,
Code,Code,
Code Challenge,Code Challenge,
Code Editor Type,Code Editor種類,
Code challenge method,Code challenge method,
Collapse All,Collapse All,
Collapsible,折りたたみ可能,
Collapsible Depends On,Collapsible Depends On,
Collapsible Depends On (JS),Collapsible Depends On (JS),
Color,色,
Column,Column,
Column 1,Column 1,
Column 2,Column 2,
Column <b>{0}</b> already exist.,Column <b>{0}</b> already exist.,
Column Break,Column Break,
Column Labels:,Column Labels:,
Column Name,Column名,
Column Name cannot be empty,Column Name cannot be empty,
Column Width,Column Width,
Column width cannot be zero.,Column width cannot be zero.,
Column {0},Column {0},
Columns,Columns,
Columns / Fields,Columns / Fields,
Columns based on,Columns based on,
Combination of Grant Type (<code>{0}</code>) and Response Type (<code>{1}</code>) not allowed,Combination of Grant Type (<code>{0}</code>) and Response Type (<code>{1}</code>) not allowed,
Comm10E,Comm10E,
Comment,コメント,
Comment By,Comment By,
Comment Email,Comment Email,
Comment Type,Comment種類,
Comment can only be edited by the owner,Comment can only be edited by the owner,
Comment publicity can only be updated by the original author or a System Manager.,Comment publicity can only be updated by the original author or a System Manager.,
Comments,Comments,
Comments and Communications will be associated with this linked document,Comments and Communications will be associated with this linked document,
Comments cannot have links or email addresses,Comments cannot have links or email addresses,
Commercial Rounding,Commercial Rounding,
Commit,コミット,
Committed,コミット済,
Common names and surnames are easy to guess.,Common names and surnames are easy to guess.,
Common words are easy to guess.,Common words are easy to guess.,
Communication,Communication,
Communication Date,Communication Date,
Communication Link,Communication Link,
Communication Type,Communication種類,
Communication secret not set,Communication secret not set,
Compact Item Print,Compact Item Print,
Company,会社,
Company History,Company History,
Company Introduction,Company Introduction,
Company Name,会社名,
Compare Versions,Compare Versions,
Compilation warning,Compilation warning,
Compiled Successfully,Compiled Successfully,
Complete,完了,
Complete By,Complete By,
Complete Registration,Complete Registration,
Completed,完了,
Completed By Role,Completed By Role,
Completed By User,Completed By User,
Component,Component,
Compose Email,Compose Email,
Compressed,Compressed,
Condition,条件,
Condition JSON,Condition JSON,
Condition Type,条件種類,
Condition description,Condition description,
Conditions,条件,
Config,Config,
Configuration,Configuration,
Configure Chart,Configure Chart,
Configure Columns,Configure Columns,
Configure Recorder,Configure Recorder,
Configure columns for {0},Configure columns for {0},
"Configure various aspects of how document naming works like naming series, current counter.","Configure various aspects of how document naming works like naming series, current counter.",
Confirm,確認,
Confirm Access,Confirm Access,
Confirm Deletion of Account,Confirm Deletion of Account,
Confirm New Password,Confirm New Password,
Confirm Password,Confirm Password,
Confirm Request,Confirm Request,
Confirmation Email Template,Confirmation Emailテンプレート,
Confirmed,Confirmed,
"Congratulations on completing the module setup. If you want to learn more you can refer to the documentation <a target=""_blank"" href=""{0}"">here</a>.","Congratulations on completing the module setup. If you want to learn more you can refer to the documentation <a target=""_blank"" href=""{0}"">here</a>.",
Connect to {},Connect to {},
Connected App,Connected App,
Connected User,Connected User,
Connected to QZ Tray!,Connected to QZ Tray!,
Connection Lost,Connection Lost,
Connection Success,Connection Success,
Connection lost. Some features might not work.,Connection lost. Some features might not work.,
Connections,接続,
Console,Console,
Console Log,Console Log,
Console Logs can not be deleted,Console Logs can not be deleted,
Constraints,Constraints,
Contact,Contact,
Contact / email not found. Did not add attendee for -<br>{0},Contact / email not found. Did not add attendee for -<br>{0},
Contact Details,Contact詳細,
Contact Email,Contact Email,
Contact HTML,Contact HTML,
Contact Numbers,Contact Numbers,
Contact Phone,Contact Phone,
Contact Synced with Google Contacts.,Contact Synced with Google Contacts.,
Contact Us,Contact Us,
Contact Us Settings,Contact Us設定,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.",
Contacts,Contacts,
Contains {0} security fix,Contains {0} security fix,
Contains {0} security fixes,Contains {0} security fixes,
Content,コンテンツ,
Content Hash,Content Hash,
Content Type,コンテンツ種類,
Content data shoud be a list,Content data shoud be a list,
Content type for building the page,Content type for building the page,
Context,Context,
Context Script,Context Script,
Continue,続行,
Contributed,Contributed,
Contribution Document Name,Contribution Document名,
Contribution Status,Contribution Status,
"Controls whether new users can sign up using this Social Login Key. If unset, Website Settings is respected.","Controls whether new users can sign up using this Social Login Key. If unset, Website Settings is respected.",
Copied to clipboard.,Copied to clipboard.,
Copied {0} {1} to clipboard,Copied {0} {1} to clipboard,
Copy Apps Version,Copy Apps Version,
Copy File URL,Copy File URL,
Copy Link,Copy Link,
Copy embed code,Copy embed code,
Copy error to clipboard,Copy error to clipboard,
Copy to Clipboard,Copy to Clipboard,
Copy token to clipboard,Copy token to clipboard,
Copyright,Copyright,
Core,Core,
Core DocTypes cannot be customized.,Core DocTypes cannot be customized.,
Core Modules {0} cannot be searched in Global Search.,Core Modules {0} cannot be searched in Global Search.,
Correct version :,Correct version :,
Could not connect to outgoing email server,Could not connect to outgoing email server,
Could not find {0},Could not find {0},
Could not map column {0} to field {1},Could not map column {0} to field {1},
Could not parse field: {0},Could not parse field: {0},
Could not start Chromium. Check logs for details.,Could not start Chromium. Check logs for details.,
Could not start up:,Could not start up:,
"Couldn't save, please check the data you have entered","Couldn't save, please check the data you have entered",
Count,件数,
Count Customizations,Count Customizations,
Count Filter,Count Filter,
Count of linked documents,Count of linked documents,
Counter,Counter,
Country,Country,
Country Code Required,Country Code Required,
Country Name,Country名,
County,County,
Create,作成,
Create & Continue,Create & Continue,
Create Address,Create Address,
Create Card,Create Card,
Create Chart,Create Chart,
Create Child Doctype,Create Child Doctype,
Create Contacts from Incoming Emails,Create Contacts from Incoming Emails,
Create Entry,Create Entry,
Create Letter Head,Create Letter Head,
Create Log,Create Log,
Create New,Create New,
Create New DocType,Create New DocType,
Create New Kanban Board,Create New Kanban Board,
Create Saved Filter,Create Saved Filter,
Create User Email,Create User Email,
Create a New Format,Create a New Format,
Create a Reminder,Create a Reminder,
Create a new ...,Create a new ...,
Create a new record,Create a new record,
Create a new {0},Create a new {0},
Create a {0} Account,Create a {0} Account,
Create or Edit Print Format,Create or Edit Print Format,
Create or Edit Workflow,Create or Edit Workflow,
Create your first {0},Create your first {0},
Create your workflow visually using the Workflow Builder.,Create your workflow visually using the Workflow Builder.,
Created,作成済,
Created At,Created At,
Created By,Created By,
Created By You,Created By You,
Created By {0},Created By {0},
Created Custom Field {0} in {1},Created Custom Field {0} in {1},
Created On,Created On,
Creating {0},Creating {0},
Creation of this document is only permitted in developer mode.,Creation of this document is only permitted in developer mode.,
Cron,Cron,
Cron Format,Cron Format,
Cron format is required for job types with Cron frequency.,Cron format is required for job types with Cron frequency.,
Crop,Crop,
Ctrl + Down,Ctrl + Down,
Ctrl + Up,Ctrl + Up,
Ctrl+Enter to add comment,Ctrl+Enter to add comment,
Currency,Currency,
Currency Name,Currency名,
Currency Precision,Currency Precision,
"Currency list stores the currency value, its symbol and fraction unit","Currency list stores the currency value, its symbol and fraction unit",
Current,現在,
Current Job ID,Current Job ID,
Current Value,Current Value,
Current status,Current status,
Currently Viewing,Currently Viewing,
Custom,カスタム,
Custom Base URL,Custom Base URL,
Custom Block Name,Custom Block名,
Custom Blocks,Custom Blocks,
Custom CSS,Custom CSS,
Custom Configuration,Custom Configuration,
Custom Delimiters,Custom Delimiters,
Custom DocPerm,Custom DocPerm,
Custom Document Types (Select Permission),Custom Document Types (Select Permission),
Custom Document Types Limit Exceeded,Custom Document Types Limit Exceeded,
Custom Documents,Custom Documents,
Custom Field,Custom Field,
Custom Field {0} is created by the Administrator and can only be deleted through the Administrator account.,Custom Field {0} is created by the Administrator and can only be deleted through the Administrator account.,
Custom Fields can only be added to a standard DocType.,Custom Fields can only be added to a standard DocType.,
Custom Fields cannot be added to core DocTypes.,Custom Fields cannot be added to core DocTypes.,
Custom Footer,Custom Footer,
Custom Format,Custom Format,
Custom Group Search,Custom Group Search,
"Custom Group Search if filled needs to contain the user placeholder {0}, eg uid={0},ou=users,dc=example,dc=com","Custom Group Search if filled needs to contain the user placeholder {0}, eg uid={0},ou=users,dc=example,dc=com",
Custom HTML,Custom HTML,
Custom HTML Block,Custom HTML Block,
Custom HTML Help,Custom HTML Help,
"Custom LDAP Directoy Selected, please ensure 'LDAP Group Member attribute' and 'Group Object Class' are entered","Custom LDAP Directoy Selected, please ensure 'LDAP Group Member attribute' and 'Group Object Class' are entered",
Custom Label,Custom Label,
Custom Menu Items,Custom Menu Items,
Custom Options,Custom Options,
Custom Overrides,Custom Overrides,
Custom Report,カスタムレポート,
Custom Reports,Custom Reports,
Custom Role,Custom Role,
Custom SCSS,Custom SCSS,
Custom Sidebar Menu,Custom Sidebar Menu,
Custom field renamed to {0} successfully.,Custom field renamed to {0} successfully.,
"Custom get_list method for {0} must return a QueryBuilder object or None, got {1}","Custom get_list method for {0} must return a QueryBuilder object or None, got {1}",
Custom?,Custom?,
Customization,Customization,
Customizations Discarded,Customizations Discarded,
Customizations Reset,Customizations Reset,
Customizations for <b>{0}</b> exported to:<br>{1},Customizations for <b>{0}</b> exported to:<br>{1},
Customize,カスタマイズ,
Customize Child Table,Customize Child Table,
Customize Dashboard,Customize Dashboard,
Customize Form,Customize Form,
Customize Form - {0},Customize Form - {0},
Customize Form Field,Customize Form Field,
Cut,Cut,
Cyan,Cyan,
DELETE,DELETE,
DESC,DESC,
DLE,DLE,
DRAFT,DRAFT,
Daily,日次,
Daily Event Digest is sent for Calendar Events where reminders are set.,Daily Event Digest is sent for Calendar Events where reminders are set.,
Daily Events should finish on the Same Day.,Daily Events should finish on the Same Day.,
Daily Long,Daily Long,
Daily Maintenance,Daily Maintenance,
Danger,Danger,
Dark,Dark,
Dark Color,Dark Color,
Dark Theme,Dark Theme,
Dashboard,ダッシュボード,
Dashboard Chart,Dashboard Chart,
Dashboard Chart Field,Dashboard Chart Field,
Dashboard Chart Link,Dashboard Chart Link,
Dashboard Chart Source,Dashboard Chart Source,
Dashboard Manager,Dashboard Manager,
Dashboard Name,Dashboard名,
Dashboard Settings,Dashboard設定,
Dashboard View,Dashboard View,
Dashboards,Dashboards,
Data,データ,
Data Clipped,Data Clipped,
Data Export,Data Export,
Data Import,Data Import,
Data Import Log,Data Import Log,
Data Import Template,Data Importテンプレート,
Data Import is not allowed for {0}. Enable 'Allow Import' in DocType settings.,Data Import is not allowed for {0}. Enable 'Allow Import' in DocType settings.,
Data Too Long,Data Too Long,
Database,Database,
Database Engine,Database Engine,
Database Processes,Database Processes,
Database Row Size Utilization,Database Row Size Utilization,
Database Storage Usage By Tables,Database Storage Usage By Tables,
Database Table Row Size Limit,Database Table Row Size Limit,
"Database Table Row Size Utilization: {0}%, this limits number of fields you can add.","Database Table Row Size Utilization: {0}%, this limits number of fields you can add.",
Database Version,Database Version,
Date,日付,
Date Format,Date Format,
Date Range,Date Range,
Date and Number Format,Date and Number Format,
Date {0} must be in format: {1},Date {0} must be in format: {1},
Dates are often easy to guess.,Dates are often easy to guess.,
Datetime,Datetime,
Day,日,
Day of Week,Day of Week,
Days,日,Duration
Days After,Days After,
Days Before,Days Before,
Days Before or After,Days Before or After,
Deadlock Occurred,Deadlock Occurred,
Dear,Dear,
"Dear System Manager,","Dear System Manager,",
"Dear User,","Dear User,",
Dear {0},Dear {0},
Debug Log,Debug Log,
Decimal Separator must be '.' when Quoting is set to Non-numeric,Decimal Separator must be '.' when Quoting is set to Non-numeric,
Decimal Separator must be a single character,Decimal Separator must be a single character,
Default,デフォルト,
Default Address Template cannot be deleted,Default Address Template cannot be deleted,
Default Amendment Naming,Default Amendment Naming,
Default App,Default App,
Default Email Template,Default Emailテンプレート,
Default Inbox,Default Inbox,
Default Incoming,Default Incoming,
Default Letter Head,Default Letter Head,
Default Naming,Default Naming,
Default Outgoing,Default Outgoing,
Default Portal Home,Default Portal Home,
Default Print Format,Default Print Format,
Default Print Language,Default Print Language,
Default Redirect URI,Default Redirect URI,
Default Role at Time of Signup,Default Role at Time of Signup,
Default Sending,Default Sending,
Default Sending and Inbox,Default Sending and Inbox,
Default Sort Field,Default Sort Field,
Default Sort Order,Default Sort Order,
Default Template For Field,Default Template For Field,
Default Theme,Default Theme,
Default User Role,Default User Role,
Default User Type,Default User種類,
Default Value,Default Value,
Default View,Default View,
Default Workspace,Default Workspace,
Default display currency,Default display currency,
Default for 'Check' type of field {0} must be either '0' or '1',Default for 'Check' type of field {0} must be either '0' or '1',
Default value for {0} must be in the list of options.,Default value for {0} must be in the list of options.,
Default {0},Default {0},
"Default: ""Contact Us""","Default: ""Contact Us""",
DefaultValue,DefaultValue,
Defaults,デフォルト,
Defaults Updated,Defaults Updated,
Defines actions on states and the next step and allowed roles.,Defines actions on states and the next step and allowed roles.,
Defines how long exported reports sent via email are kept in the system. Older files will be automatically deleted.,Defines how long exported reports sent via email are kept in the system. Older files will be automatically deleted.,
Defines workflow states and rules for a document.,Defines workflow states and rules for a document.,
Delayed,Delayed,
Delete,Delete,
Delete Account,Delete Account,
Delete Background Exported Reports After (Hours),Delete Background Exported Reports After (Hours),
Delete Data,Delete Data,
Delete Kanban Board,Delete Kanban Board,
Delete all,Delete all,
Delete all {0} rows,Delete all {0} rows,
Delete and Generate New,Delete and Generate New,
Delete comment?,Delete comment?,
Delete row,Delete row,
Delete this record to allow sending to this email address,Delete this record to allow sending to this email address,
Delete {0} rows,Delete {0} rows,
Deleted,削除済,
Deleted DocType,Deleted DocType,
Deleted Document,Deleted Document,
Deleted Name,削除済名,
Deleted all documents successfully,Deleted all documents successfully,
Deleted!,Deleted!,
Deleting {0},Deleting {0},
Deleting {0} records...,Deleting {0} records...,
Deleting {0}...,Deleting {0}...,
Deletion Steps,Deletion Steps,
Deletion of this document is only permitted in developer mode.,Deletion of this document is only permitted in developer mode.,
Delimiter Options,Delimiter Options,
Delimiter detection failed. Try to enable custom delimiters and adjust the delimiter options as per your data.,Delimiter detection failed. Try to enable custom delimiters and adjust the delimiter options as per your data.,
Delimiter must be a single character,Delimiter must be a single character,
Delivery Charges,Delivery Charges,
Delivery Status,Delivery Status,
Deny,Deny,
Department,Department,
Dependencies,Dependencies,
Dependencies & Licenses,Dependencies & Licenses,
Depends On,Depends On,
Descendants Of,Descendants Of,
Descendants Of (inclusive),Descendants Of (inclusive),
Description,説明,
Description to inform the user about any action that is going to be performed,Description to inform the user about any action that is going to be performed,
Designation,Designation,
Desk,Desk,
Desk Access,Desk Access,
Desk Settings,Desk設定,
Desk Theme,Desk Theme,
Desk User,Desk User,
Desktop,デスクトップ,
Desktop Icon,Desktop Icon,
Desktop Layout,Desktop Layout,
Desktop Settings,デスクトップ設定,
Details,詳細,
Detect CSV type,Detect CSV type,
Did not add,Did not add,
Did not remove,Did not remove,
Diff,Diff,
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.",
Digits,Digits,
Directory Server,Directory Server,
Disable Auto Refresh,Disable Auto Refresh,
Disable Automatic Recency Filters,Disable Automatic Recency Filters,
Disable Change Log Notification,Disable Change Log Notification,
Disable Comment Count,Disable Comment Count,
Disable Count,Disable Count,
Disable Document Sharing,Disable Document Sharing,
Disable Product Suggestion,Disable Product Suggestion,
Disable Report,Disableレポート,
Disable SMTP server authentication,Disable SMTP server authentication,
Disable Scrolling,Disable Scrolling,
Disable Sidebar Stats,Disable Sidebar Stats,
Disable Signup for your site,Disable Signup for your site,
Disable Standard Email Footer,Disable Standard Email Footer,
Disable System Update Notification,Disable System Update Notification,
Disable Username/Password Login,Disable Username/Password Login,
Disable signups,Disable signups,
Disabled,無効,
Disabled Auto Reply,Disabled Auto Reply,
Discard,Discard,
Discard {0},Discard {0},
Discard?,Discard?,
Discarded,Discarded,
Disclaimer: These indexes are suggested based on data and queries performed during this recording. These suggestions may or may not help.,Disclaimer: These indexes are suggested based on data and queries performed during this recording. These suggestions may or may not help.,
Discussion Reply,Discussion Reply,
Discussion Topic,Discussion Topic,
Dismiss,Dismiss,
Display,表示,
Display Depends On,Display Depends On,
Display Depends On (JS),Display Depends On (JS),
Divider,Divider,
Do Not Create New User,Do Not Create New User,
Do not create new user if user with email does not exist in the system,Do not create new user if user with email does not exist in the system,
Do not edit headers which are preset in the template,Do not edit headers which are preset in the template,
Do not warn me again about {0},Do not warn me again about {0},
Do you still want to proceed?,Do you still want to proceed?,
Do you want to cancel all linked documents?,Do you want to cancel all linked documents?,
Doc Event,Doc Event,
Doc Events,Doc Events,
Doc Status,Doc Status,
DocField,DocField,
DocPerm,DocPerm,
DocShare,DocShare,
DocType,DocType,
DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,DocType <b>{0}</b> provided for the field <b>{1}</b> must have atleast one Link field,
DocType Action,DocType Action,
DocType Event,DocType Event,
DocType Layout,DocType Layout,
DocType Layout Field,DocType Layout Field,
DocType Link,DocType Link,
DocType Missing,DocType Missing,
DocType State,DocType State,
DocType View,DocType View,
DocType can not be merged,DocType can not be merged,
DocType can only be renamed by Administrator,DocType can only be renamed by Administrator,
DocType is a Table / Form in the application.,DocType is a Table / Form in the application.,
DocType must be Submittable for the selected Doc Event,DocType must be Submittable for the selected Doc Event,
DocType must have atleast one field,DocType must have atleast one field,
DocType not supported by Log Settings.,DocType not supported by Log Settings.,
DocType on which this Workflow is applicable.,DocType on which this Workflow is applicable.,
DocType required,DocType required,
DocType {0} does not exist.,DocType {0} does not exist.,
DocType {} not found,DocType {}が見つかりません,
DocType's name should not start or end with whitespace,DocType's name should not start or end with whitespace,
"DocTypes cannot be modified, please use {0} instead","DocTypes cannot be modified, please use {0} instead",
Doctype,Doctype,
Doctype name is limited to {0} characters ({1}),Doctype name is limited to {0} characters ({1}),
Doctype required,Doctype required,
Document,Document,
Document Actions,Document Actions,
Document Follow,Document Follow,
Document Follow Notification,Document Follow Notification,
Document Link,Document Link,
Document Linking,Document Linking,
Document Links,Document Links,
Document Links Row #{0}: Could not find field {1} in {2} DocType,Document Links Row #{0}: Could not find field {1} in {2} DocType,
Document Links Row #{0}: Invalid doctype or fieldname.,Document Links Row #{0}: Invalid doctype or fieldname.,
Document Links Row #{0}: Parent DocType is mandatory for internal links,Document Links Row #{0}: Parent DocType is mandatory for internal links,
Document Links Row #{0}: Table Fieldname is mandatory for internal links,Document Links Row #{0}: Table Fieldname is mandatory for internal links,
Document Name,Document名,
Document Name must not be empty,Document Name must not be empty,
Document Naming Rule,Document Naming Rule,
Document Naming Rule Condition,Document Naming Rule Condition,
Document Naming Settings,Document Naming設定,
Document Queued,Document Queued,
Document Restoration Summary,Document Restoration Summary,
Document Restored,Document Restored,
Document Saved,Document Saved,
Document Share,Document Share,
Document Share Key,Document Share Key,
Document Share Key Expiry (in Days),Document Share Key Expiry (in Days),
Document Share Report,Document Shareレポート,
Document States,Document States,
Document Status,Document Status,
Document Tag,Document Tag,
Document Title,Document Title,
Document Type,Document種類,
Document Type and Function are required to create a number card,Document Type and Function are required to create a number card,
Document Type is not importable,Document Type is not importable,
Document Type is not submittable,Document Type is not submittable,
Document Type to Track,Document Type to Track,
Document Type {0} has been repeated.,Document Type {0} has been repeated.,
Document Types,Document Types,
Document Types (Select Permissions Only),Document Types (Select Permissions Only),
Document Types and Permissions,Document Types and Permissions,
Document Unlocked,Document Unlocked,
Document cannot be used as a filter value,Document cannot be used as a filter value,
Document follow is not enabled for this user.,Document follow is not enabled for this user.,
Document has been cancelled,Documentがキャンセルされました,
Document has been submitted,Documentが提出されました,
Document is in draft state,Document is in draft state,
Document is only editable by users with role,Document is only editable by users with role,
Document not Relinked,Document not Relinked,
Document renamed from {0} to {1},Document renamed from {0} to {1},
Document renaming from {0} to {1} has been queued,Document renaming from {0} to {1} has been queued,
Document type is required to create a dashboard chart,Document type is required to create a dashboard chart,
Document {0} Already Restored,Document {0} Already Restored,
Document {0} has been set to state {1} by {2},Document {0} has been set to state {1} by {2},
Documentation,Documentation,
Documentation Link,Documentation Link,
Documentation URL,Documentation URL,
Documents,Documents,
Documents restored successfully,Documents restored successfully,
Documents that failed to restore,Documents that failed to restore,
Documents that were already restored,Documents that were already restored,
Domain,ドメイン,
Domain Name,ドメイン名,
Domain Settings,ドメイン設定,
Domains,ドメイン,
Domains HTML,Domains HTML,
"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field",
Don't Import,Don't Import,
Don't Override Status,Don't Override Status,
Don't Send Emails,Don't Send Emails,
"Don't encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field","Don't encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field",
Don't have an account?,Don't have an account?,
Done,完了,
Donut,Donut,
Double click to edit label,Double click to edit label,
Download,Download,
Download Backups,Download Backups,
Download Data,Download Data,
Download Files Backup,Download Files Backup,
Download Link,Download Link,
Download PDF,Download PDF,
Download Report,Downloadレポート,
Download Template,Downloadテンプレート,
Download Your Data,Download Your Data,
Download as CSV,Download as CSV,
Download vCard,Download vCard,
Download vCards,Download vCards,
Draft,下書き,
Drag,ドラッグ,
Drag & Drop a section here from another tab,Drag & Drop a section here from another tab,
Drag and drop files here or upload from,Drag and drop files here or upload from,
Drag columns to set order. Column width is set in percentage. The total width should not be more than 100. Columns marked in red will be removed.,Drag columns to set order. Column width is set in percentage. The total width should not be more than 100. Columns marked in red will be removed.,
Drag elements from the sidebar to add. Drag them back to trash.,Drag elements from the sidebar to add. Drag them back to trash.,
Drag to add state,Drag to add state,
Drop files here,Drop files here,
Dropdowns,Dropdowns,
Dubai,Dubai,
Due Date,Due Date,
