Backflush Raw Materials of Subcontract Based On,Backflush Raw Materials of Subcontract Based On,
Balance,残高,
Balance (Dr - Cr),Balance (Dr - Cr),
Balance ({0}),Balance ({0}),
Balance In Account Currency,残高通貨,
Balance In Base Currency,残高基本通貨,
Balance Qty,残高数量,
Balance Qty (Stock),Balance Qty (Stock),
Balance Serial No,残高シリアル,
Balance Sheet,貸借対照表,
Balance Sheet Closing Balance,Balance Sheet Closing Balance,
Balance Sheet Summary,Balance Sheet Summary,
Balance Stock Qty,残高在庫数量,
Balance Stock Value,残高在庫金額,
Balance Type,残高タイプ,
Balance Value,残高金額,
Balance for Account {0} must always be {1},Balance for Account {0} must always be {1},
Balance must be,残高,
Bank,Bank,
Bank / Cash Account,Bank / Cash Account,
Bank A/C No.,Bank A/C No.,
Bank Account,銀行口座,
Bank Account Details,銀行詳細,
Bank Account Info,銀行情報,
Bank Account No,Bank Account No,
Bank Account Subtype,Bank Account Subtype,
Bank Account Type,銀行タイプ,
Bank Account {} in Bank Transaction {} is not matching with Bank Account {},Bank Account {} in Bank Transaction {} is not matching with Bank Account {},
Bank Accounts,銀行口座,
Bank Balance,銀行残高,
Bank Charges,銀行手数料,
Bank Charges Account,銀行手数料,
Bank Clearance,銀行消込,
Bank Clearance Detail,銀行消込詳細,
Bank Clearance Summary,銀行消込サマリ,
Bank Credit Balance,銀行貸方残高,
Bank Details,Bank詳細,
Bank Draft,銀行小切手,
Bank Entry,銀行入力,
Bank Guarantee,銀行保証,
Bank Guarantee Number,銀行保証番号,
Bank Guarantee Type,銀行保証タイプ,
Bank Name,Bank名,
Bank Overdraft Account,Bank Overdraft Account,
Bank Reconciliation Statement,銀行照合表,
Bank Reconciliation Tool,銀行照合ツール,
Bank Statement Import,銀行計算書インポート,
Bank Statement balance as per General Ledger,Bank Statement balance as per General Ledger,
Bank Transaction,銀行取引,
Bank Transaction Mapping,Bank Transaction Mapping,
Bank Transaction Payments,銀行取引支払い,
Bank Transaction {0} Matched,Bank Transaction {0} Matched,
Bank Transaction {0} added as Journal Entry,Bank Transaction {0} added as Journal Entry,
Bank Transaction {0} added as Payment Entry,Bank Transaction {0} added as Payment Entry,
Bank Transaction {0} is already fully reconciled,Bank Transaction {0} is already fully reconciled,
Bank Transaction {0} updated,Bank Transaction {0} updated,
Bank account cannot be named as {0},Bank account cannot be named as {0},
Bank account {0} already exists and could not be created again,Bank account {0} already exists and could not be created again,
Bank accounts added,Bank accounts added,
Bank transaction creation error,Bank transaction creation error,
Bank/Cash Account,Bank/Cash Account,
Bank/Cash Account {0} doesn't belong to company {1},Bank/Cash Account {0} doesn't belong to company {1},
Banking,Banking,
Barcode,Barcode,
Barcode Type,バーコードタイプ,
Barcode {0} already used in Item {1},Barcode {0} already used in Item {1},
Barcode {0} is not a valid {1} code,Barcode {0} is not a valid {1} code,
Barcodes,Barcodes,
Base Amount,基本金額,
Base Amount (Company Currency),Base Amount (Company Currency),
Base Change Amount (Company Currency),Base Change Amount (Company Currency),
Base Cost Per Unit,基本コスト単位,
Base Hour Rate(Company Currency),Base Hour Rate(Company Currency),
Base Rate,基本単価,
Base Tax Withheld,Base Tax Withheld,
Base Taxable Amount,基本課税対象,
Base Total,基本合計,
Base Total Billable Amount,Base Total Billable Amount,
Base Total Billed Amount,基本合計請求済,
Base Total Costing Amount,基本合計原価計算,
Base URL,Base URL,
Based On,Based On,
Based On Data ( in years ),Based On Data ( in years ),
Based On Document,文書,
Based On Payment Terms,支払い条件,
Based On Price List,価格リスト,
Based On Value,金額,
"Based on your HR Policy, select your leave allocation period's end date","Based on your HR Policy, select your leave allocation period's end date",
"Based on your HR Policy, select your leave allocation period's start date","Based on your HR Policy, select your leave allocation period's start date",
Basic Amount,Basic Amount,
Basic Amount (Company Currency),Basic Amount (Company Currency),
Basic Component,Basic Component,
Basic Rate (Company Currency),Basic Rate (Company Currency),
Basic Rate (as per Stock UOM),Basic Rate (as per Stock UOM),
Batch,Batch,
Batch Description,バッチ説明,
Batch Details,バッチ詳細,
Batch Expiry Date,バッチ有効期限,
Batch ID,バッチID,
Batch ID is mandatory,バッチID,
Batch Item Expiry Status,バッチ有効期限ステータス,
Batch No,バッチ番号,
Batch No is mandatory,バッチ,
Batch No {0} does not exists,Batch No {0} does not exists,
Batch No {0} is linked with Item {1} which has serial no. Please scan serial no instead.,Batch No {0} is linked with Item {1} which has serial no. Please scan serial no instead.,
"Batch No {0} is not present in the original {1} {2}, hence you can't return it against the {1} {2}","Batch No {0} is not present in the original {1} {2}, hence you can't return it against the {1} {2}",
Batch No.,バッチ,
Batch Nos,バッチ個,
Batch Nos are created successfully,Batch Nos are created successfully,
Batch Not Available for Return,バッチ利用可能返品,
Batch Number Series,バッチ番号シリーズ,
Batch Qty,バッチ数量,
Batch Qty updated successfully,Batch Qty updated successfully,
Batch Qty updated to {0},Batch Qty updated to {0},
Batch Quantity,バッチ数量,
Batch Size,バッチサイズ,
Batch UOM,バッチ単位,
Batch and Serial No,バッチシリアル,
Batch not created for item {} since it does not have a batch series.,Batch not created for item {} since it does not have a batch series.,
Batch {0} and Warehouse,Batch {0} and Warehouse,
Batch {0} is not available in warehouse {1},Batch {0} is not available in warehouse {1},
Batch {0} of Item {1} has expired.,Batch {0} of Item {1} has expired.,
Batch {0} of Item {1} is disabled.,Batch {0} of Item {1} is disabled.,
Batch-Wise Balance History,バッチ別残高履歴,
Batchwise Valuation,Batchwise Valuation,
Before reconciliation,Before reconciliation,
Begin On (Days),Begin On (Days),
Beginning of the current subscription period,Beginning of the current subscription period,
Below Subscription Plans are of different currency to the party default billing currency/Company currency: {0},Below Subscription Plans are of different currency to the party default billing currency/Company currency: {0},
Bill Date,請求,
Bill No,請求,
Bill for Rejected Quantity in Purchase Invoice,請求却下済数量仕入請求書,
Bill of Materials,請求資材,
Billed,請求済,
Billed Amount,請求済,
Billed Amt,Billed Amt,
Billed Items To Be Received,請求済受領済,
Billed Qty,請求済数量,
"Billed, Received & Returned","Billed, Received & Returned",
Billing Address,請求先住所,
Billing Address Details,請求住所詳細,
Billing Address Name,請求住所名前,
Billing Address does not belong to the {0},Billing Address does not belong to the {0},
Billing Amount,請求,
Billing City,Billing City,
Billing Country,請求国,
Billing County,Billing County,
Billing Currency,Billing Currency,
Billing Date,請求,
Billing Details,請求詳細,
Billing Email,請求メール,
Billing Hours,請求時間,
Billing Interval,請求間隔,
Billing Interval Count,請求間隔件数,
Billing Interval Count cannot be less than 1,Billing Interval Count cannot be less than 1,
Billing Interval in Subscription Plan must be Month to follow calendar months,Billing Interval in Subscription Plan must be Month to follow calendar months,
Billing Rate,請求単価,
Billing State,Billing State,
Billing Status,Billing Status,
Billing Zipcode,Billing Zipcode,
Billing currency must be equal to either default company's currency or party account currency,Billing currency must be equal to either default company's currency or party account currency,
Bin,ビン,
Bin Qty Recalculated,Bin Qty Recalculated,
Bio / Cover Letter,Bio / Cover Letter,
Birthday,誕生日,
Bisect Accounting Statements,Bisect Accounting Statements,
Bisect Left,Bisect Left,
Bisect Nodes,Bisect Nodes,
Bisect Right,Bisect Right,
Bisecting From,Bisecting From,
Bisecting Left ...,Bisecting Left ...,
Bisecting Right ...,Bisecting Right ...,
Bisecting To,Bisecting To,
Biweekly,Biweekly,
Black,Black,
Blank Line,Blank Line,
Blanket Order,包括注文,
Blanket Order Allowance (%),Blanket Order Allowance (%),
Blanket Order Item,包括注文,
Blanket Order Rate,包括注文単価,
Block Invoice,ブロック請求書,
Block Supplier,ブロック仕入先,
Blog Subscriber,Blog Subscriber,
Blood Group,Blood Group,
Blue,青,
Body,Body,
Body Text,Body Text,
Body and Closing Text Help,Body and Closing Text Help,
Bold Text,Bold Text,
"Bold text for emphasis (totals, major headings)","Bold text for emphasis (totals, major headings)",
Book Advance Payments as Liability option is chosen. Paid From account changed from {0} to {1}.,Book Advance Payments as Liability option is chosen. Paid From account changed from {0} to {1}.,
Book Advance Payments in Separate Party Account,帳簿前払い支払い分離取引先,
Book Appointment,帳簿予約,
Book Asset Depreciation Entry Automatically,帳簿資産減価償却入力自動的に,
Book Deferred Entries Based On,帳簿繰延入力,
Book Deferred Entries Via Journal Entry,帳簿繰延入力仕訳入力,
Book Tax Loss on Early Payment Discount,帳簿税損失早期支払い値引き,
Book an appointment,Book an appointment,
Booked,予約済み,
Booked Fixed Asset,計上済固定資産,
Booking stock value across multiple accounts will make it harder to track stock and account value.,Booking stock value across multiple accounts will make it harder to track stock and account value.,
Books have been closed till the period ending on {0},Books have been closed till the period ending on {0},
Both,Both,
Both Payable Account: {0} and Advance Account: {1} must be of same currency for company: {2},Both Payable Account: {0} and Advance Account: {1} must be of same currency for company: {2},
Both Receivable Account: {0} and Advance Account: {1} must be of same currency for company: {2},Both Receivable Account: {0} and Advance Account: {1} must be of same currency for company: {2},
Both Trial Period Start Date and Trial Period End Date must be set,Both Trial Period Start Date and Trial Period End Date must be set,
Both {0} Account: {1} and Advance Account: {2} must be of same currency for company: {3},Both {0} Account: {1} and Advance Account: {2} must be of same currency for company: {3},
Branch,Branch,
Branch Code,支店コード,
Brand,ブランド,
Brand Defaults,ブランドデフォルト,
Brand Name,ブランド名前,
Breakdown,Breakdown,
Browse BOM,Browse BOM,
Bucket Size,Bucket Size,
Budget,予算,
Budget Account,予算勘定科目,
Budget Against,Budget Against,
Budget Amount,予算,
Budget Amount can not be {0}.,Budget Amount can not be {0}.,
Budget Controller,Budget Controller,
Budget Detail,予算詳細,
Budget Distribution,予算配分,
Budget Distribution Total,予算配分合計,
Budget End Date,予算終了,
Budget Exceeded,Budget Exceeded,
Budget Limit Exceeded,Budget Limit Exceeded,
Budget List,予算リスト,
Budget Start Date,予算開始,
Budget Variance Report,予算差異レポート,
Budget cannot be assigned against Group Account {0},Budget cannot be assigned against Group Account {0},
"Budget cannot be assigned against {0}, as it's not an Income or Expense account","Budget cannot be assigned against {0}, as it's not an Income or Expense account",
Budgets,予算,
Buffer Time,Buffer Time,
Buffered Cursor,Buffered Cursor,
Build All?,Build All?,
Build Tree,Build Tree,
Buildable Qty,Buildable Qty,
Buildings,Buildings,
Bulk Rename Jobs,Bulk Rename Jobs,
Bulk Transaction,Bulk Transaction,
Bulk Transaction Log,Bulk Transaction Log,
Bulk Transaction Log Detail,Bulk Transaction Log Detail,
Bundle Items,バンドル,
Bundle Qty,バンドル数量,
Busy,Busy,
Buy,Buy,
Buyer of Goods and Services.,Buyer of Goods and Services.,
Buying,購買,
Buying & Selling Settings,購買販売設定,
Buying Amount,購買,
Buying Price List,購買価格表,
Buying Rate,購買単価,
Buying Settings,購買設定,
Buying and Selling,購買販売,
"Buying must be checked, if Applicable For is selected as {0}","Buying must be checked, if Applicable For is selected as {0}",
"By default, the Supplier Name is set as per the Supplier Name entered. If you want Suppliers to be named by a <a href='https://docs.erpnext.com/docs/user/manual/en/setting-up/settings/naming-series' target='_blank'>Naming Series</a> choose the 'Naming Series' option.","By default, the Supplier Name is set as per the Supplier Name entered. If you want Suppliers to be named by a <a href='https://docs.erpnext.com/docs/user/manual/en/setting-up/settings/naming-series' target='_blank'>Naming Series</a> choose the 'Naming Series' option.",
Bypass Credit Limit Check at Sales Order,Bypass Credit Limit Check at Sales Order,
Bypass credit check at Sales Order,Bypass credit check at Sales Order,
CANCELLED,CANCELLED,
CBAL-.#####,CBAL-.#####,
CC,CC,
CC To,CC To,
CODE-39,CODE-39,
COGS By Item Group,COGS By Item Group,
COGS Debit,COGS Debit,
CRM,CRM,
CRM Approver,CRM Approver,
CRM Note,CRMメモ,
CRM Settings,CRM設定,
CRM-LEAD-.YYYY.-,CRM-LEAD-.YYYY.-,
CRM-OPP-.YYYY.-,CRM-OPP-.YYYY.-,
CUST-.YYYY.-,CUST-.YYYY.-,
CWIP Account,CWIP Account,
Cache the values for n minutes,値をn分間キャッシュする,
Calculate Ageing With,Calculate Ageing With,
Calculate Based On,Calculate Based On,
Calculate Depreciation,Calculate Depreciation,
Calculate Estimated Arrival Times,Calculate Estimated Arrival Times,
Calculate Product Bundle Price based on Child Items' Rates,Calculate Product Bundle Price based on Child Items' Rates,
Calculate but don't show on final report,Calculate but don't show on final report,
Calculate daily depreciation using total days in depreciation period,Calculate daily depreciation using total days in depreciation period,
Calculated Amount,Calculated Amount,
Calculated Bank Statement balance,Calculated Bank Statement balance,
Calculations,Calculations,
Calendar Event,Calendar Event,
Calibration,Calibration,
Call Again,Call Again,
Call Connected,Call Connected,
Call Details,通話詳細,
Call Duration in seconds,Call Duration in seconds,
Call Ended,Call Ended,
Call Handling Schedule,Call Handling Schedule,
Call Log,通話記録,
Call Missed,Call Missed,
Call Received By,通話受領済,
Call Receiving Device,Call Receiving Device,
Call Routing,通話ルーティング,
Call Schedule Row {0}: To time slot should always be ahead of From time slot.,Call Schedule Row {0}: To time slot should always be ahead of From time slot.,
Call Summary,通話サマリ,
Call Summary Saved,Call Summary Saved,
Call Type,通話タイプ,
Callback,Callback,
Campaign,Campaign,
Campaign Efficiency,Campaign Efficiency,
Campaign Email Schedule,キャンペーンメールスケジュール,
Campaign Item,キャンペーン,
Campaign Name,キャンペーン名前,
Campaign Naming By,キャンペーン命名,
Campaign Schedules,Campaign Schedules,
Can be approved by {0},Can be approved by {0},
Can not close Work Order. Since {0} Job Cards are in Work In Progress state.,Can not close Work Order. Since {0} Job Cards are in Work In Progress state.,
"Can not filter based on Cashier, if grouped by Cashier","Can not filter based on Cashier, if grouped by Cashier",
"Can not filter based on Child Account, if grouped by Account","Can not filter based on Child Account, if grouped by Account",
"Can not filter based on Customer, if grouped by Customer","Can not filter based on Customer, if grouped by Customer",
"Can not filter based on POS Profile, if grouped by POS Profile","Can not filter based on POS Profile, if grouped by POS Profile",
"Can not filter based on Payment Method, if grouped by Payment Method","Can not filter based on Payment Method, if grouped by Payment Method",
"Can not filter based on Voucher No, if grouped by Voucher","Can not filter based on Voucher No, if grouped by Voucher",
Can only make payment against unbilled {0},Can only make payment against unbilled {0},
Can refer row only if the charge type is 'On Previous Row Amount' or 'Previous Row Total',Can refer row only if the charge type is 'On Previous Row Amount' or 'Previous Row Total',
"Can't change the valuation method, as there are transactions against some items which do not have its own valuation method","Can't change the valuation method, as there are transactions against some items which do not have its own valuation method",
Cancel,Cancel,
Cancel At End Of Period,キャンセル終了,
Cancel Material Visit {0} before cancelling this Warranty Claim,Cancel Material Visit {0} before cancelling this Warranty Claim,
Cancel Material Visits {0} before cancelling this Maintenance Visit,Cancel Material Visits {0} before cancelling this Maintenance Visit,
Cancel Subscription,キャンセルサブスクリプション,
Cancel Subscription After Grace Period,Cancel Subscription After Grace Period,
Cancelation Date,Cancelation Date,
Cancelled,Cancelled,
Cannot Assign Cashier,Cannot Assign Cashier,
Cannot Calculate Arrival Time as Driver Address is Missing.,Cannot Calculate Arrival Time as Driver Address is Missing.,
Cannot Change Inventory Account Setting,Cannot Change Inventory Account Setting,
Cannot Create Return,作成返品,
Cannot Merge,統合,
Cannot Optimize Route as Driver Address is Missing.,Cannot Optimize Route as Driver Address is Missing.,
Cannot Relieve Employee,Cannot Relieve Employee,
Cannot Resubmit Ledger entries for vouchers in Closed fiscal year.,Cannot Resubmit Ledger entries for vouchers in Closed fiscal year.,
Cannot add child table {0} to deletion list. Child tables are automatically deleted with their parent DocTypes.,Cannot add child table {0} to deletion list. Child tables are automatically deleted with their parent DocTypes.,
"Cannot amend {0} {1}, please create a new one instead.","Cannot amend {0} {1}, please create a new one instead.",
Cannot apply TDS against multiple parties in one entry,Cannot apply TDS against multiple parties in one entry,
Cannot be a fixed asset item as Stock Ledger is created.,Cannot be a fixed asset item as Stock Ledger is created.,
Cannot cancel Asset Depreciation Schedule {0} as it has a draft journal entry {1}.,Cannot cancel Asset Depreciation Schedule {0} as it has a draft journal entry {1}.,
Cannot cancel POS Closing Entry,Cannot cancel POS Closing Entry,
"Cannot cancel Stock Reservation Entry {0}, as it has used in the work order {1}. Please cancel the work order first or unreserved the stock","Cannot cancel Stock Reservation Entry {0}, as it has used in the work order {1}. Please cancel the work order first or unreserved the stock",
Cannot cancel as processing of cancelled documents is pending.,Cannot cancel as processing of cancelled documents is pending.,
Cannot cancel because submitted Stock Entry {0} exists,Cannot cancel because submitted Stock Entry {0} exists,
Cannot cancel the transaction. Reposting of item valuation on submission is not completed yet.,Cannot cancel the transaction. Reposting of item valuation on submission is not completed yet.,
Cannot cancel this Manufacturing Stock Entry as quantity of Finished Good produced cannot be less than quantity delivered in the linked Subcontracting Inward Order.,Cannot cancel this Manufacturing Stock Entry as quantity of Finished Good produced cannot be less than quantity delivered in the linked Subcontracting Inward Order.,
Cannot cancel this document as it is linked with the submitted Asset Value Adjustment <b>{0}</b>. Please cancel the Asset Value Adjustment to continue.,Cannot cancel this document as it is linked with the submitted Asset Value Adjustment <b>{0}</b>. Please cancel the Asset Value Adjustment to continue.,
Cannot cancel this document as it is linked with the submitted asset {asset_link}. Please cancel the asset to continue.,Cannot cancel this document as it is linked with the submitted asset {asset_link}. Please cancel the asset to continue.,
Cannot cancel transaction for Completed Work Order.,Cannot cancel transaction for Completed Work Order.,
Cannot change Attributes after stock transaction. Make a new Item and transfer stock to the new Item,Cannot change Attributes after stock transaction. Make a new Item and transfer stock to the new Item,
Cannot change Fiscal Year Start Date and Fiscal Year End Date once the Fiscal Year is saved.,Cannot change Fiscal Year Start Date and Fiscal Year End Date once the Fiscal Year is saved.,
Cannot change Reference Document Type.,Cannot change Reference Document Type.,
Cannot change Service Stop Date for item in row {0},Cannot change Service Stop Date for item in row {0},
Cannot change Variant properties after stock transaction. You will have to make a new Item to do this.,Cannot change Variant properties after stock transaction. You will have to make a new Item to do this.,
"Cannot change company's default currency, because there are existing transactions. Transactions must be cancelled to change the default currency.","Cannot change company's default currency, because there are existing transactions. Transactions must be cancelled to change the default currency.",
Cannot complete task {0} as its dependant task {1} are not completed / cancelled.,Cannot complete task {0} as its dependant task {1} are not completed / cancelled.,
Cannot convert Cost Center to ledger as it has child nodes,Cannot convert Cost Center to ledger as it has child nodes,
Cannot convert Task to non-group because the following child Tasks exist: {0}.,Cannot convert Task to non-group because the following child Tasks exist: {0}.,
Cannot convert to Group because Account Type is selected.,Cannot convert to Group because Account Type is selected.,
Cannot covert to Group because Account Type is selected.,Cannot covert to Group because Account Type is selected.,
Cannot create Stock Reservation Entries for future dated Purchase Receipts.,Cannot create Stock Reservation Entries for future dated Purchase Receipts.,
Cannot create a pick list for Sales Order {0} because it has reserved stock. Please unreserve the stock in order to create a pick list.,Cannot create a pick list for Sales Order {0} because it has reserved stock. Please unreserve the stock in order to create a pick list.,
Cannot create accounting entries against disabled accounts: {0},Cannot create accounting entries against disabled accounts: {0},
Cannot create return for consolidated invoice {0}.,Cannot create return for consolidated invoice {0}.,
Cannot deactivate or cancel BOM as it is linked with other BOMs,Cannot deactivate or cancel BOM as it is linked with other BOMs,
"Cannot declare as lost, because Quotation has been made.","Cannot declare as lost, because Quotation has been made.",
Cannot deduct when category is for 'Valuation' or 'Valuation and Total',Cannot deduct when category is for 'Valuation' or 'Valuation and Total',
Cannot delete Exchange Gain/Loss row,Cannot delete Exchange Gain/Loss row,
"Cannot delete Serial No {0}, as it is used in stock transactions","Cannot delete Serial No {0}, as it is used in stock transactions",
Cannot delete an item which has been ordered,Cannot delete an item which has been ordered,
Cannot delete protected core DocType: {0},Cannot delete protected core DocType: {0},
Cannot delete virtual DocType: {0}. Virtual DocTypes do not have database tables.,Cannot delete virtual DocType: {0}. Virtual DocTypes do not have database tables.,
"Cannot disable perpetual inventory, as there are existing Stock Ledger Entries for the company {0}. Please cancel the stock transactions first and try again.","Cannot disable perpetual inventory, as there are existing Stock Ledger Entries for the company {0}. Please cancel the stock transactions first and try again.",
Cannot disassemble more than produced quantity.,Cannot disassemble more than produced quantity.,
"Cannot enable Item-wise Inventory Account, as there are existing Stock Ledger Entries for the company {0} with Warehouse-wise Inventory Account. Please cancel the stock transactions first and try again.","Cannot enable Item-wise Inventory Account, as there are existing Stock Ledger Entries for the company {0} with Warehouse-wise Inventory Account. Please cancel the stock transactions first and try again.",
Cannot ensure delivery by Serial No as Item {0} is added with and without Ensure Delivery by Serial No.,Cannot ensure delivery by Serial No as Item {0} is added with and without Ensure Delivery by Serial No.,
Cannot find Item or Warehouse with this Barcode,Cannot find Item or Warehouse with this Barcode,
Cannot find Item with this Barcode,Cannot find Item with this Barcode,
Cannot find a default warehouse for item {0}. Please set one in the Item Master or in Stock Settings.,Cannot find a default warehouse for item {0}. Please set one in the Item Master or in Stock Settings.,
Cannot merge {0} '{1}' into '{2}' as both have existing accounting entries in different currencies for company '{3}'.,Cannot merge {0} '{1}' into '{2}' as both have existing accounting entries in different currencies for company '{3}'.,
Cannot produce more Item {0} than Sales Order quantity {1} {2},Cannot produce more Item {0} than Sales Order quantity {1} {2},
Cannot produce more item for {0},Cannot produce more item for {0},
Cannot produce more than {0} items for {1},Cannot produce more than {0} items for {1},
Cannot receive from customer against negative outstanding,Cannot receive from customer against negative outstanding,
Cannot reduce quantity than ordered or purchased quantity,Cannot reduce quantity than ordered or purchased quantity,
Cannot refer row number greater than or equal to current row number for this Charge type,Cannot refer row number greater than or equal to current row number for this Charge type,
Cannot retrieve link token for update. Check Error Log for more information,Cannot retrieve link token for update. Check Error Log for more information,
Cannot retrieve link token. Check Error Log for more information,Cannot retrieve link token. Check Error Log for more information,
Cannot select charge type as 'On Previous Row Amount' or 'On Previous Row Total' for first row,Cannot select charge type as 'On Previous Row Amount' or 'On Previous Row Total' for first row,
Cannot set as Lost as Sales Order is made.,Cannot set as Lost as Sales Order is made.,
Cannot set authorization on basis of Discount for {0},Cannot set authorization on basis of Discount for {0},
Cannot set multiple Item Defaults for a company.,Cannot set multiple Item Defaults for a company.,
Cannot set quantity less than delivered quantity,Cannot set quantity less than delivered quantity,
Cannot set quantity less than received quantity,Cannot set quantity less than received quantity,
Cannot set the field <b>{0}</b> for copying in variants,Cannot set the field <b>{0}</b> for copying in variants,
Cannot start deletion. Another deletion {0} is already queued/running. Please wait for it to complete.,Cannot start deletion. Another deletion {0} is already queued/running. Please wait for it to complete.,
Cannot {0} from {1} without any negative outstanding invoice,Cannot {0} from {1} without any negative outstanding invoice,
Canonical URI,Canonical URI,
Capacity,定員,
Capacity (In Days),能力日),
Capacity (Stock UOM),Capacity (Stock UOM),
Capacity Planning,能力計画,
"Capacity Planning Error, planned start time can not be same as end time","Capacity Planning Error, planned start time can not be same as end time",
Capacity Planning For (Days),能力計画,
Capacity in Stock UOM,能力在庫単位,
Capacity must be greater than 0,Capacity must be greater than 0,
Capital Equipment,Capital Equipment,
Capital Stock,資本在庫,
Capital Work In Progress Account,資本作業進捗,
Capital Work in Progress,建設仮勘定,
Capitalize Asset,Capitalize Asset,
Capitalize Repair Cost,Capitalize Repair Cost,
Capitalize this asset before submitting.,Capitalize this asset before submitting.,
Capitalized,Capitalized,
Carrier,Carrier,
Carrier Service,Carrier Service,
Carry Forward Communication and Comments,繰越転送コミュニケーションコメント,
Cash,現金,
Cash Entry,現金入力,
Cash Flow,キャッシュフロー,
Cash Flow Statement,キャッシュフロー計算書,
Cash Flow from Financing,Cash Flow from Financing,
Cash Flow from Investing,Cash Flow from Investing,
Cash Flow from Operations,Cash Flow from Operations,
Cash In Hand,手持現金,
Cash Mode of Payment,現金支払い方法,
Cash or Bank Account is mandatory for making payment entry,Cash or Bank Account is mandatory for making payment entry,
Cash/Bank Account,Cash/Bank Account,
Cashier,レジ担当者,
Cashier Closing,Cashier Closing,
Cashier Closing Payments,Cashier Closing Payments,
Cashier is currently assigned to another POS.,Cashier is currently assigned to another POS.,
Catch All,Catch All,
Categorize By,分類,
Categorize by,分類,
Categorize by Account,分類,
Categorize by Item,分類,
Categorize by Party,分類取引先,
Categorize by Supplier,分類仕入先,
Categorize by Voucher,分類伝票,
Categorize by Voucher (Consolidated),Categorize by Voucher (Consolidated),
Category,カテゴリ,
Category Details,カテゴリ詳細,
Category Name,カテゴリ名,
Category-wise Asset Value,Category-wise Asset Value,
Caution,Caution,
Caution: This might alter frozen accounts.,Caution: This might alter frozen accounts.,
Cellphone Number,Cellphone Number,
Certificate,Certificate,
Certificate Details,Certificate Details,
Certificate Limit,Certificate Limit,
Certificate No,Certificate No,
Certificate Required,Certificate Required,
Change Amount,変更,
Change Release Date,Change Release Date,
Change in Stock Value,変更在庫金額,
Change the account type to Receivable or select a different account.,Change the account type to Receivable or select a different account.,
Change this date manually to setup the next synchronization start date,Change this date manually to setup the next synchronization start date,
Changed customer name to '{}' as '{}' already exists.,Changed customer name to '{}' as '{}' already exists.,
Changes,変更,
Changes in {0},Changes in {0},
Changing Customer Group for the selected Customer is not allowed.,Changing Customer Group for the selected Customer is not allowed.,
"Changing the valuation method to Moving Average will affect new transactions. If backdated entries are added, earlier FIFO-based entries will be reposted, which may change closing balances.","Changing the valuation method to Moving Average will affect new transactions. If backdated entries are added, earlier FIFO-based entries will be reposted, which may change closing balances.",
Channel Partner,Channel Partner,
Charge of type 'Actual' in row {0} cannot be included in Item Rate or Paid Amount,Charge of type 'Actual' in row {0} cannot be included in Item Rate or Paid Amount,
Chargeable,Chargeable,
Charges Incurred,Charges Incurred,
Charges are updated in Purchase Receipt against each item,Charges are updated in Purchase Receipt against each item,
"Charges will be distributed proportionately based on item qty or amount, as per your selection","Charges will be distributed proportionately based on item qty or amount, as per your selection",
Chart,Chart,
Chart Of Accounts,勘定科目表,
Chart Of Accounts Template,チャート勘定科目テンプレート,
Chart Preview,チャートプレビュー,
Chart Tree,チャートツリー,
Chart of Accounts,勘定科目表,
Chart of Accounts Importer,Chart of Accounts Importer,
Chart of Cost Centers,Chart of Cost Centers,
Charts Based On,Charts Based On,
Chassis No,Chassis No,
Chat,チャット,
Check Availability in Warehouse,Check Availability in Warehouse,
Check Supplier Invoice Number Uniqueness,Check Supplier Invoice Number Uniqueness,
Check if it is a hydroponic unit,Check if it is a hydroponic unit,
Check if material transfer entry is not required,Check if material transfer entry is not required,
Check this to disallow fractions. (for Nos),Check this to disallow fractions. (for Nos),
Checked On,Checked On,
Checking this will round off the tax amount to the nearest integer,Checking this will round off the tax amount to the nearest integer,
Checkout,チェックアウト,
Checkout Order / Submit Order / New Order,Checkout Order / Submit Order / New Order,
Cheque,Cheque,
Cheque Date,Cheque Date,
Cheque Height,Cheque Height,
Cheque Number,Cheque Number,
Cheque Print Template,Cheque Print Template,
Cheque Size,Cheque Size,
Cheque Width,Cheque Width,
Cheque/Reference Date,小切手/参照日,
Cheque/Reference No,小切手/参照番号,
Cheques Required,Cheques Required,
Cheques and Deposits Incorrectly cleared,Cheques and Deposits Incorrectly cleared,
Cheques and Deposits incorrectly cleared,Cheques and Deposits incorrectly cleared,
Child DocTypes,Child DocTypes,
Child Docname,Child Docname,
Child Row Reference,子行参照,
Child Table Not Allowed,子テーブル許可済,
Child Task exists for this Task. You can not delete this Task.,Child Task exists for this Task. You can not delete this Task.,
Child nodes can be only created under 'Group' type nodes,Child nodes can be only created under 'Group' type nodes,
Child tables that will also be deleted,Child tables that will also be deleted,
Child warehouse exists for this warehouse. You can not delete this warehouse.,Child warehouse exists for this warehouse. You can not delete this warehouse.,
Circular Reference Error,Circular Reference Error,
City,City,
Claimed Landed Cost Amount (Company Currency),Claimed Landed Cost Amount (Company Currency),
Class / Percentage,Class / Percentage,
Classification of Customers by region,Classification of Customers by region,
Clauses and Conditions,Clauses and Conditions,
Clear,Clear,
Clear Demo Data,Clear Demo Data,
Clear Last Scanned Warehouse,Clear Last Scanned Warehouse,
Clear Link,Clear Link,
Clear Notifications,Clear Notifications,
Clear Table,Clear Table,
Clearance Date,Clearance Date,
Clearance Date not mentioned,Clearance Date not mentioned,
Clearance Date updated,Clearance Date updated,
